,zz500
2014-01-13 10:28:00,-1.0
2014-01-13 10:29:00,-1.0
2014-01-13 10:30:00,104.0
2014-01-13 10:31:00,104.0
2014-01-13 10:32:00,104.0
2014-01-13 10:33:00,104.0
2014-01-13 10:34:00,104.0
2014-01-13 10:35:00,104.0
2014-01-13 10:36:00,105.0
2014-01-13 10:37:00,105.0
2014-01-13 10:38:00,104.0
2014-01-13 10:39:00,104.0
2014-01-13 10:40:00,105.0
2014-01-13 10:41:00,105.0
2014-01-13 10:42:00,105.0
2014-01-13 10:43:00,105.0
2014-01-13 10:44:00,105.0
2014-01-13 10:45:00,105.0
2014-01-13 10:46:00,105.0
2014-01-13 10:47:00,105.0
2014-01-13 10:48:00,104.0
2014-01-13 10:49:00,104.0
2014-01-13 10:50:00,-1.0
2014-01-13 10:51:00,-1.0
2014-01-13 10:52:00,-105.0
2014-01-13 10:53:00,-105.0
2014-01-13 10:54:00,-105.0
2014-01-13 10:55:00,-105.0
2014-01-13 10:56:00,-105.0
2014-01-13 10:57:00,-105.0
2014-01-13 10:58:00,-1.0
2014-01-13 10:59:00,-1.0
2014-01-13 11:00:00,104.0
2014-01-13 11:01:00,104.0
2014-01-13 11:02:00,0.0
2014-01-13 11:03:00,0.0
2014-01-13 11:04:00,-105.0
2014-01-13 11:05:00,-105.0
2014-01-13 11:06:00,-105.0
2014-01-13 11:07:00,-105.0
2014-01-13 11:08:00,-105.0
2014-01-13 11:09:00,-105.0
2014-01-13 11:10:00,-105.0
2014-01-13 11:11:00,-105.0
2014-01-13 11:12:00,-105.0
2014-01-13 11:13:00,-105.0
2014-01-13 11:14:00,-105.0
2014-01-13 11:15:00,-105.0
2014-01-13 11:16:00,-105.0
2014-01-13 11:17:00,-105.0
2014-01-13 11:18:00,-105.0
2014-01-13 11:19:00,-105.0
2014-01-13 11:20:00,-2.0
2014-01-13 11:21:00,-2.0
2014-01-13 11:22:00,104.0
2014-01-13 11:23:00,104.0
2014-01-13 11:24:00,104.0
2014-01-13 11:25:00,104.0
2014-01-13 11:26:00,104.0
2014-01-13 11:27:00,104.0
2014-01-13 11:28:00,104.0
2014-01-13 11:29:00,104.0
2014-01-13 11:30:00,1.0
2014-01-13 13:01:00,1.0
2014-01-13 13:02:00,-104.0
2014-01-13 13:03:00,-104.0
2014-01-13 13:04:00,-104.0
2014-01-13 13:05:00,-104.0
2014-01-13 13:06:00,-104.0
2014-01-13 13:07:00,-104.0
2014-01-13 13:08:00,-104.0
2014-01-13 13:09:00,-104.0
2014-01-13 13:10:00,-104.0
2014-01-13 13:11:00,-104.0
2014-01-13 13:12:00,-104.0
2014-01-13 13:13:00,-104.0
2014-01-13 13:14:00,-1.0
2014-01-13 13:15:00,-1.0
2014-01-13 13:16:00,103.0
2014-01-13 13:17:00,103.0
2014-01-13 13:18:00,-1.0
2014-01-13 13:19:00,-1.0
2014-01-13 13:20:00,-104.0
2014-01-13 13:21:00,-104.0
2014-01-13 13:22:00,-104.0
2014-01-13 13:23:00,-104.0
2014-01-13 13:24:00,-104.0
2014-01-13 13:25:00,-104.0
2014-01-13 13:26:00,-2.0
2014-01-13 13:27:00,-2.0
2014-01-13 13:28:00,103.0
2014-01-13 13:29:00,103.0
2014-01-13 13:30:00,103.0
2014-01-13 13:31:00,103.0
2014-01-13 13:32:00,103.0
2014-01-13 13:33:00,103.0
2014-01-13 13:34:00,103.0
2014-01-13 13:35:00,103.0
2014-01-13 13:36:00,103.0
2014-01-13 13:37:00,103.0
2014-01-13 13:38:00,103.0
2014-01-13 13:39:00,103.0
2014-01-13 13:40:00,103.0
2014-01-13 13:41:00,103.0
2014-01-13 13:42:00,103.0
2014-01-13 13:43:00,103.0
2014-01-13 13:44:00,103.0
2014-01-13 13:45:00,103.0
2014-01-13 13:46:00,103.0
2014-01-13 13:47:00,103.0
2014-01-13 13:48:00,-1.0
2014-01-13 13:49:00,-1.0
2014-01-13 13:50:00,-104.0
2014-01-13 13:51:00,-104.0
2014-01-13 13:52:00,-104.0
2014-01-13 13:53:00,-104.0
2014-01-13 13:54:00,-104.0
2014-01-13 13:55:00,-104.0
2014-01-13 13:56:00,-2.0
2014-01-13 13:57:00,-2.0
2014-01-13 13:58:00,103.0
2014-01-13 13:59:00,103.0
2014-01-13 14:00:00,103.0
2014-01-13 14:01:00,103.0
2014-01-13 14:02:00,103.0
2014-01-13 14:03:00,103.0
2014-01-13 14:04:00,103.0
2014-01-13 14:05:00,103.0
2014-01-13 14:06:00,-1.0
2014-01-13 14:07:00,-1.0
2014-01-13 14:08:00,-104.0
2014-01-13 14:09:00,-104.0
2014-01-13 14:10:00,-104.0
2014-01-13 14:11:00,-104.0
2014-01-13 14:12:00,-104.0
2014-01-13 14:13:00,-104.0
2014-01-13 14:14:00,-104.0
2014-01-13 14:15:00,-104.0
2014-01-13 14:16:00,-2.0
2014-01-13 14:17:00,-2.0
2014-01-13 14:18:00,103.0
2014-01-13 14:19:00,103.0
2014-01-13 14:20:00,103.0
2014-01-13 14:21:00,103.0
2014-01-13 14:22:00,103.0
2014-01-13 14:23:00,103.0
2014-01-13 14:24:00,103.0
2014-01-13 14:25:00,103.0
2014-01-13 14:26:00,0.0
2014-01-13 14:27:00,0.0
2014-01-13 14:28:00,-104.0
2014-01-13 14:29:00,-104.0
2014-01-13 14:30:00,-104.0
2014-01-13 14:31:00,-104.0
2014-01-13 14:32:00,-2.0
2014-01-13 14:33:00,-2.0
2014-01-13 14:34:00,103.0
2014-01-13 14:35:00,103.0
2014-01-13 14:36:00,103.0
2014-01-13 14:37:00,103.0
2014-01-13 14:38:00,103.0
2014-01-13 14:39:00,103.0
2014-01-13 14:40:00,103.0
2014-01-13 14:41:00,103.0
2014-01-13 14:42:00,103.0
2014-01-13 14:43:00,103.0
2014-01-13 14:44:00,0.0
2014-01-13 14:45:00,0.0
2014-01-13 14:46:00,-103.0
2014-01-13 14:47:00,-103.0
2014-01-13 14:48:00,-103.0
2014-01-13 14:49:00,-103.0
2014-01-13 14:50:00,-103.0
2014-01-13 14:51:00,-103.0
2014-01-13 14:52:00,-103.0
2014-01-13 14:53:00,-103.0
2014-01-13 14:54:00,-103.0
2014-01-13 14:55:00,-103.0
2014-01-13 14:56:00,-103.0
2014-01-13 14:57:00,-103.0
2014-01-13 14:58:00,-103.0
2014-01-13 14:59:00,-103.0
2014-01-13 15:00:00,-103.0
2014-01-14 09:31:00,-103.0
2014-01-14 09:32:00,-103.0
2014-01-14 09:33:00,-103.0
2014-01-14 09:34:00,-103.0
2014-01-14 09:35:00,-103.0
2014-01-14 09:36:00,-103.0
2014-01-14 09:37:00,-103.0
2014-01-14 09:38:00,-103.0
2014-01-14 09:39:00,-103.0
2014-01-14 09:40:00,-103.0
2014-01-14 09:41:00,-103.0
2014-01-14 09:42:00,-1.0
2014-01-14 09:43:00,-1.0
2014-01-14 09:44:00,102.0
2014-01-14 09:45:00,102.0
2014-01-14 09:46:00,102.0
2014-01-14 09:47:00,102.0
2014-01-14 09:48:00,0.0
2014-01-14 09:49:00,0.0
2014-01-14 09:50:00,-103.0
2014-01-14 09:51:00,-103.0
2014-01-14 09:52:00,-2.0
2014-01-14 09:53:00,-2.0
2014-01-14 09:54:00,102.0
2014-01-14 09:55:00,102.0
2014-01-14 09:56:00,102.0
2014-01-14 09:57:00,102.0
2014-01-14 09:58:00,0.0
2014-01-14 09:59:00,0.0
2014-01-14 10:00:00,-103.0
2014-01-14 10:01:00,-103.0
2014-01-14 10:02:00,-102.0
2014-01-14 10:03:00,-102.0
2014-01-14 10:04:00,-102.0
2014-01-14 10:05:00,-102.0
2014-01-14 10:06:00,-102.0
2014-01-14 10:07:00,-102.0
2014-01-14 10:08:00,-102.0
2014-01-14 10:09:00,-102.0
2014-01-14 10:10:00,-102.0
2014-01-14 10:11:00,-102.0
2014-01-14 10:12:00,-102.0
2014-01-14 10:13:00,-102.0
2014-01-14 10:14:00,-102.0
2014-01-14 10:15:00,-102.0
2014-01-14 10:16:00,-102.0
2014-01-14 10:17:00,-102.0
2014-01-14 10:18:00,-1.0
2014-01-14 10:19:00,-1.0
2014-01-14 10:20:00,101.0
2014-01-14 10:21:00,101.0
2014-01-14 10:22:00,101.0
2014-01-14 10:23:00,101.0
2014-01-14 10:24:00,101.0
2014-01-14 10:25:00,101.0
2014-01-14 10:26:00,101.0
2014-01-14 10:27:00,101.0
2014-01-14 10:28:00,101.0
2014-01-14 10:29:00,101.0
2014-01-14 10:30:00,101.0
2014-01-14 10:31:00,101.0
2014-01-14 10:32:00,0.0
2014-01-14 10:33:00,0.0
2014-01-14 10:34:00,-102.0
2014-01-14 10:35:00,-102.0
2014-01-14 10:36:00,-102.0
2014-01-14 10:37:00,-102.0
2014-01-14 10:38:00,-2.0
2014-01-14 10:39:00,-2.0
2014-01-14 10:40:00,101.0
2014-01-14 10:41:00,101.0
2014-01-14 10:42:00,101.0
2014-01-14 10:43:00,101.0
2014-01-14 10:44:00,101.0
2014-01-14 10:45:00,101.0
2014-01-14 10:46:00,0.0
2014-01-14 10:47:00,0.0
2014-01-14 10:48:00,-101.0
2014-01-14 10:49:00,-101.0
2014-01-14 10:50:00,-101.0
2014-01-14 10:51:00,-101.0
2014-01-14 10:52:00,-101.0
2014-01-14 10:53:00,-101.0
2014-01-14 10:54:00,-101.0
2014-01-14 10:55:00,-101.0
2014-01-14 10:56:00,-101.0
2014-01-14 10:57:00,-101.0
2014-01-14 10:58:00,-101.0
2014-01-14 10:59:00,-101.0
2014-01-14 11:00:00,-101.0
2014-01-14 11:01:00,-101.0
2014-01-14 11:02:00,-100.0
2014-01-14 11:03:00,-100.0
2014-01-14 11:04:00,-101.0
2014-01-14 11:05:00,-101.0
2014-01-14 11:06:00,-101.0
2014-01-14 11:07:00,-101.0
2014-01-14 11:08:00,-101.0
2014-01-14 11:09:00,-101.0
2014-01-14 11:10:00,-2.0
2014-01-14 11:11:00,-2.0
2014-01-14 11:12:00,-100.0
2014-01-14 11:13:00,-100.0
2014-01-14 11:14:00,-100.0
2014-01-14 11:15:00,-100.0
2014-01-14 11:16:00,-100.0
2014-01-14 11:17:00,-100.0
2014-01-14 11:18:00,-99.0
2014-01-14 11:19:00,-99.0
2014-01-14 11:20:00,-99.0
2014-01-14 11:21:00,-99.0
2014-01-14 11:22:00,-100.0
2014-01-14 11:23:00,-100.0
2014-01-14 11:24:00,-100.0
2014-01-14 11:25:00,-100.0
2014-01-14 11:26:00,0.0
2014-01-14 11:27:00,0.0
2014-01-14 11:28:00,99.0
2014-01-14 11:29:00,99.0
2014-01-14 11:30:00,98.0
2014-01-14 13:01:00,98.0
2014-01-14 13:02:00,98.0
2014-01-14 13:03:00,98.0
2014-01-14 13:04:00,-1.0
2014-01-14 13:05:00,-1.0
2014-01-14 13:06:00,-99.0
2014-01-14 13:07:00,-99.0
2014-01-14 13:08:00,-99.0
2014-01-14 13:09:00,-99.0
2014-01-14 13:10:00,-1.0
2014-01-14 13:11:00,-1.0
2014-01-14 13:12:00,98.0
2014-01-14 13:13:00,98.0
2014-01-14 13:14:00,98.0
2014-01-14 13:15:00,98.0
2014-01-14 13:16:00,98.0
2014-01-14 13:17:00,98.0
2014-01-14 13:18:00,98.0
2014-01-14 13:19:00,98.0
2014-01-14 13:20:00,98.0
2014-01-14 13:21:00,98.0
2014-01-14 13:22:00,-1.0
2014-01-14 13:23:00,-1.0
2014-01-14 13:24:00,-99.0
2014-01-14 13:25:00,-99.0
2014-01-14 13:26:00,-99.0
2014-01-14 13:27:00,-99.0
2014-01-14 13:28:00,-99.0
2014-01-14 13:29:00,-99.0
2014-01-14 13:30:00,-99.0
2014-01-14 13:31:00,-99.0
2014-01-14 13:32:00,-99.0
2014-01-14 13:33:00,-99.0
2014-01-14 13:34:00,-99.0
2014-01-14 13:35:00,-99.0
2014-01-14 13:36:00,-99.0
2014-01-14 13:37:00,-99.0
2014-01-14 13:38:00,-99.0
2014-01-14 13:39:00,-99.0
2014-01-14 13:40:00,-99.0
2014-01-14 13:41:00,-99.0
2014-01-14 13:42:00,-99.0
2014-01-14 13:43:00,-99.0
2014-01-14 13:44:00,-99.0
2014-01-14 13:45:00,-99.0
2014-01-14 13:46:00,-99.0
2014-01-14 13:47:00,-99.0
2014-01-14 13:48:00,-99.0
2014-01-14 13:49:00,-99.0
2014-01-14 13:50:00,-99.0
2014-01-14 13:51:00,-99.0
2014-01-14 13:52:00,-98.0
2014-01-14 13:53:00,-98.0
2014-01-14 13:54:00,-98.0
2014-01-14 13:55:00,-98.0
2014-01-14 13:56:00,-99.0
2014-01-14 13:57:00,-99.0
2014-01-14 13:58:00,-99.0
2014-01-14 13:59:00,-99.0
2014-01-14 14:00:00,-2.0
2014-01-14 14:01:00,-2.0
2014-01-14 14:02:00,98.0
2014-01-14 14:03:00,98.0
2014-01-14 14:04:00,98.0
2014-01-14 14:05:00,98.0
2014-01-14 14:06:00,98.0
2014-01-14 14:07:00,98.0
2014-01-14 14:08:00,1.0
2014-01-14 14:09:00,1.0
2014-01-14 14:10:00,-98.0
2014-01-14 14:11:00,-98.0
2014-01-14 14:12:00,-98.0
2014-01-14 14:13:00,-98.0
2014-01-14 14:14:00,-98.0
2014-01-14 14:15:00,-98.0
2014-01-14 14:16:00,-98.0
2014-01-14 14:17:00,-98.0
2014-01-14 14:18:00,-98.0
2014-01-14 14:19:00,-98.0
2014-01-14 14:20:00,-98.0
2014-01-14 14:21:00,-98.0
2014-01-14 14:22:00,-98.0
2014-01-14 14:23:00,-98.0
2014-01-14 14:24:00,-98.0
2014-01-14 14:25:00,-98.0
2014-01-14 14:26:00,-1.0
2014-01-14 14:27:00,-1.0
2014-01-14 14:28:00,97.0
2014-01-14 14:29:00,97.0
2014-01-14 14:30:00,0.0
2014-01-14 14:31:00,0.0
2014-01-14 14:32:00,-98.0
2014-01-14 14:33:00,-98.0
2014-01-14 14:34:00,-98.0
2014-01-14 14:35:00,-98.0
2014-01-14 14:36:00,-98.0
2014-01-14 14:37:00,-98.0
2014-01-14 14:38:00,-98.0
2014-01-14 14:39:00,-98.0
2014-01-14 14:40:00,-97.0
2014-01-14 14:41:00,-97.0
2014-01-14 14:42:00,-97.0
2014-01-14 14:43:00,-97.0
2014-01-14 14:44:00,-97.0
2014-01-14 14:45:00,-97.0
2014-01-14 14:46:00,-97.0
2014-01-14 14:47:00,-97.0
2014-01-14 14:48:00,-97.0
2014-01-14 14:49:00,-97.0
2014-01-14 14:50:00,-97.0
2014-01-14 14:51:00,-97.0
2014-01-14 14:52:00,-97.0
2014-01-14 14:53:00,-97.0
2014-01-14 14:54:00,-97.0
2014-01-14 14:55:00,-97.0
2014-01-14 14:56:00,-97.0
2014-01-14 14:57:00,-97.0
2014-01-14 14:58:00,-97.0
2014-01-14 14:59:00,-97.0
2014-01-14 15:00:00,-97.0
2014-01-15 09:31:00,-97.0
2014-01-15 09:32:00,-97.0
2014-01-15 09:33:00,-97.0
2014-01-15 09:34:00,-97.0
2014-01-15 09:35:00,-97.0
2014-01-15 09:36:00,-1.0
2014-01-15 09:37:00,-1.0
2014-01-15 09:38:00,-97.0
2014-01-15 09:39:00,-97.0
2014-01-15 09:40:00,-97.0
2014-01-15 09:41:00,-97.0
2014-01-15 09:42:00,-96.0
2014-01-15 09:43:00,-96.0
2014-01-15 09:44:00,-96.0
2014-01-15 09:45:00,-96.0
2014-01-15 09:46:00,-96.0
2014-01-15 09:47:00,-96.0
2014-01-15 09:48:00,-96.0
2014-01-15 09:49:00,-96.0
2014-01-15 09:50:00,-96.0
2014-01-15 09:51:00,-96.0
2014-01-15 09:52:00,0.0
2014-01-15 09:53:00,0.0
2014-01-15 09:54:00,95.0
2014-01-15 09:55:00,95.0
2014-01-15 09:56:00,95.0
2014-01-15 09:57:00,95.0
2014-01-15 09:58:00,95.0
2014-01-15 09:59:00,95.0
2014-01-15 10:00:00,-1.0
2014-01-15 10:01:00,-1.0
2014-01-15 10:02:00,-96.0
2014-01-15 10:03:00,-96.0
2014-01-15 10:04:00,-96.0
2014-01-15 10:05:00,-96.0
2014-01-15 10:06:00,-96.0
2014-01-15 10:07:00,-96.0
2014-01-15 10:08:00,-96.0
2014-01-15 10:09:00,-96.0
2014-01-15 10:10:00,-1.0
2014-01-15 10:11:00,-1.0
2014-01-15 10:12:00,95.0
2014-01-15 10:13:00,95.0
2014-01-15 10:14:00,95.0
2014-01-15 10:15:00,95.0
2014-01-15 10:16:00,95.0
2014-01-15 10:17:00,95.0
2014-01-15 10:18:00,95.0
2014-01-15 10:19:00,95.0
2014-01-15 10:20:00,-1.0
2014-01-15 10:21:00,-1.0
2014-01-15 10:22:00,-96.0
2014-01-15 10:23:00,-96.0
2014-01-15 10:24:00,-96.0
2014-01-15 10:25:00,-96.0
2014-01-15 10:26:00,-96.0
2014-01-15 10:27:00,-96.0
2014-01-15 10:28:00,-96.0
2014-01-15 10:29:00,-96.0
2014-01-15 10:30:00,-96.0
2014-01-15 10:31:00,-96.0
2014-01-15 10:32:00,-96.0
2014-01-15 10:33:00,-96.0
2014-01-15 10:34:00,-96.0
2014-01-15 10:35:00,-96.0
2014-01-15 10:36:00,-96.0
2014-01-15 10:37:00,-96.0
2014-01-15 10:38:00,-96.0
2014-01-15 10:39:00,-96.0
2014-01-15 10:40:00,-96.0
2014-01-15 10:41:00,-96.0
2014-01-15 10:42:00,-96.0
2014-01-15 10:43:00,-96.0
2014-01-15 10:44:00,-96.0
2014-01-15 10:45:00,-96.0
2014-01-15 10:46:00,-96.0
2014-01-15 10:47:00,-96.0
2014-01-15 10:48:00,-95.0
2014-01-15 10:49:00,-95.0
2014-01-15 10:50:00,-95.0
2014-01-15 10:51:00,-95.0
2014-01-15 10:52:00,-95.0
2014-01-15 10:53:00,-95.0
2014-01-15 10:54:00,-95.0
2014-01-15 10:55:00,-95.0
2014-01-15 10:56:00,-96.0
2014-01-15 10:57:00,-96.0
2014-01-15 10:58:00,-2.0
2014-01-15 10:59:00,-2.0
2014-01-15 11:00:00,95.0
2014-01-15 11:01:00,95.0
2014-01-15 11:02:00,95.0
2014-01-15 11:03:00,95.0
2014-01-15 11:04:00,95.0
2014-01-15 11:05:00,95.0
2014-01-15 11:06:00,95.0
2014-01-15 11:07:00,95.0
2014-01-15 11:08:00,95.0
2014-01-15 11:09:00,95.0
2014-01-15 11:10:00,95.0
2014-01-15 11:11:00,95.0
2014-01-15 11:12:00,95.0
2014-01-15 11:13:00,95.0
2014-01-15 11:14:00,95.0
2014-01-15 11:15:00,95.0
2014-01-15 11:16:00,95.0
2014-01-15 11:17:00,95.0
2014-01-15 11:18:00,95.0
2014-01-15 11:19:00,95.0
2014-01-15 11:20:00,0.0
2014-01-15 11:21:00,0.0
2014-01-15 11:22:00,-96.0
2014-01-15 11:23:00,-96.0
2014-01-15 11:24:00,-96.0
2014-01-15 11:25:00,-96.0
2014-01-15 11:26:00,-95.0
2014-01-15 11:27:00,-95.0
2014-01-15 11:28:00,-95.0
2014-01-15 11:29:00,-95.0
2014-01-15 11:30:00,-96.0
2014-01-15 13:01:00,-96.0
2014-01-15 13:02:00,-96.0
2014-01-15 13:03:00,-96.0
2014-01-15 13:04:00,-96.0
2014-01-15 13:05:00,-96.0
2014-01-15 13:06:00,-3.0
2014-01-15 13:07:00,-3.0
2014-01-15 13:08:00,95.0
2014-01-15 13:09:00,95.0
2014-01-15 13:10:00,95.0
2014-01-15 13:11:00,95.0
2014-01-15 13:12:00,95.0
2014-01-15 13:13:00,95.0
2014-01-15 13:14:00,1.0
2014-01-15 13:15:00,1.0
2014-01-15 13:16:00,-95.0
2014-01-15 13:17:00,-95.0
2014-01-15 13:18:00,-95.0
2014-01-15 13:19:00,-95.0
2014-01-15 13:20:00,-95.0
2014-01-15 13:21:00,-95.0
2014-01-15 13:22:00,-95.0
2014-01-15 13:23:00,-95.0
2014-01-15 13:24:00,-95.0
2014-01-15 13:25:00,-95.0
2014-01-15 13:26:00,-95.0
2014-01-15 13:27:00,-95.0
2014-01-15 13:28:00,-95.0
2014-01-15 13:29:00,-95.0
2014-01-15 13:30:00,-95.0
2014-01-15 13:31:00,-95.0
2014-01-15 13:32:00,-95.0
2014-01-15 13:33:00,-95.0
2014-01-15 13:34:00,-95.0
2014-01-15 13:35:00,-95.0
2014-01-15 13:36:00,-95.0
2014-01-15 13:37:00,-95.0
2014-01-15 13:38:00,-95.0
2014-01-15 13:39:00,-95.0
2014-01-15 13:40:00,-95.0
2014-01-15 13:41:00,-95.0
2014-01-15 13:42:00,-95.0
2014-01-15 13:43:00,-95.0
2014-01-15 13:44:00,-95.0
2014-01-15 13:45:00,-95.0
2014-01-15 13:46:00,-95.0
2014-01-15 13:47:00,-95.0
2014-01-15 13:48:00,-95.0
2014-01-15 13:49:00,-95.0
2014-01-15 13:50:00,-95.0
2014-01-15 13:51:00,-95.0
2014-01-15 13:52:00,-95.0
2014-01-15 13:53:00,-95.0
2014-01-15 13:54:00,-95.0
2014-01-15 13:55:00,-95.0
2014-01-15 13:56:00,-95.0
2014-01-15 13:57:00,-95.0
2014-01-15 13:58:00,-1.0
2014-01-15 13:59:00,-1.0
2014-01-15 14:00:00,94.0
2014-01-15 14:01:00,94.0
2014-01-15 14:02:00,1.0
2014-01-15 14:03:00,1.0
2014-01-15 14:04:00,-94.0
2014-01-15 14:05:00,-94.0
2014-01-15 14:06:00,-94.0
2014-01-15 14:07:00,-94.0
2014-01-15 14:08:00,-1.0
2014-01-15 14:09:00,-1.0
2014-01-15 14:10:00,93.0
2014-01-15 14:11:00,93.0
2014-01-15 14:12:00,93.0
2014-01-15 14:13:00,93.0
2014-01-15 14:14:00,93.0
2014-01-15 14:15:00,93.0
2014-01-15 14:16:00,-1.0
2014-01-15 14:17:00,-1.0
2014-01-15 14:18:00,-94.0
2014-01-15 14:19:00,-94.0
2014-01-15 14:20:00,-94.0
2014-01-15 14:21:00,-94.0
2014-01-15 14:22:00,-94.0
2014-01-15 14:23:00,-94.0
2014-01-15 14:24:00,-1.0
2014-01-15 14:25:00,-1.0
2014-01-15 14:26:00,93.0
2014-01-15 14:27:00,93.0
2014-01-15 14:28:00,93.0
2014-01-15 14:29:00,93.0
2014-01-15 14:30:00,0.0
2014-01-15 14:31:00,0.0
2014-01-15 14:32:00,-94.0
2014-01-15 14:33:00,-94.0
2014-01-15 14:34:00,-94.0
2014-01-15 14:35:00,-94.0
2014-01-15 14:36:00,-94.0
2014-01-15 14:37:00,-94.0
2014-01-15 14:38:00,-93.0
2014-01-15 14:39:00,-93.0
2014-01-15 14:40:00,-93.0
2014-01-15 14:41:00,-93.0
2014-01-15 14:42:00,-93.0
2014-01-15 14:43:00,-93.0
2014-01-15 14:44:00,-93.0
2014-01-15 14:45:00,-93.0
2014-01-15 14:46:00,-93.0
2014-01-15 14:47:00,-93.0
2014-01-15 14:48:00,-93.0
2014-01-15 14:49:00,-93.0
2014-01-15 14:50:00,-93.0
2014-01-15 14:51:00,-93.0
2014-01-15 14:52:00,-93.0
2014-01-15 14:53:00,-93.0
2014-01-15 14:54:00,-93.0
2014-01-15 14:55:00,-93.0
2014-01-15 14:56:00,-93.0
2014-01-15 14:57:00,-93.0
2014-01-15 14:58:00,-93.0
2014-01-15 14:59:00,-93.0
2014-01-15 15:00:00,-93.0
2014-01-16 09:31:00,-93.0
2014-01-16 09:32:00,-93.0
2014-01-16 09:33:00,-93.0
2014-01-16 09:34:00,-93.0
2014-01-16 09:35:00,-93.0
2014-01-16 09:36:00,-93.0
2014-01-16 09:37:00,-93.0
2014-01-16 09:38:00,-93.0
2014-01-16 09:39:00,-93.0
2014-01-16 09:40:00,-93.0
2014-01-16 09:41:00,-93.0
2014-01-16 09:42:00,-93.0
2014-01-16 09:43:00,-93.0
2014-01-16 09:44:00,-93.0
2014-01-16 09:45:00,-93.0
2014-01-16 09:46:00,0.0
2014-01-16 09:47:00,0.0
2014-01-16 09:48:00,92.0
2014-01-16 09:49:00,92.0
2014-01-16 09:50:00,92.0
2014-01-16 09:51:00,92.0
2014-01-16 09:52:00,-1.0
2014-01-16 09:53:00,-1.0
2014-01-16 09:54:00,-93.0
2014-01-16 09:55:00,-93.0
2014-01-16 09:56:00,-93.0
2014-01-16 09:57:00,-93.0
2014-01-16 09:58:00,-2.0
2014-01-16 09:59:00,-2.0
2014-01-16 10:00:00,-93.0
2014-01-16 10:01:00,-93.0
2014-01-16 10:02:00,-93.0
2014-01-16 10:03:00,-93.0
2014-01-16 10:04:00,-92.0
2014-01-16 10:05:00,-92.0
2014-01-16 10:06:00,-92.0
2014-01-16 10:07:00,-92.0
2014-01-16 10:08:00,-92.0
2014-01-16 10:09:00,-92.0
2014-01-16 10:10:00,-92.0
2014-01-16 10:11:00,-92.0
2014-01-16 10:12:00,-92.0
2014-01-16 10:13:00,-92.0
2014-01-16 10:14:00,-92.0
2014-01-16 10:15:00,-92.0
2014-01-16 10:16:00,-92.0
2014-01-16 10:17:00,-92.0
2014-01-16 10:18:00,-92.0
2014-01-16 10:19:00,-92.0
2014-01-16 10:20:00,-92.0
2014-01-16 10:21:00,-92.0
2014-01-16 10:22:00,0.0
2014-01-16 10:23:00,0.0
2014-01-16 10:24:00,91.0
2014-01-16 10:25:00,91.0
2014-01-16 10:26:00,91.0
2014-01-16 10:27:00,91.0
2014-01-16 10:28:00,91.0
2014-01-16 10:29:00,91.0
2014-01-16 10:30:00,91.0
2014-01-16 10:31:00,91.0
2014-01-16 10:32:00,91.0
2014-01-16 10:33:00,91.0
2014-01-16 10:34:00,91.0
2014-01-16 10:35:00,91.0
2014-01-16 10:36:00,91.0
2014-01-16 10:37:00,91.0
2014-01-16 10:38:00,91.0
2014-01-16 10:39:00,91.0
2014-01-16 10:40:00,91.0
2014-01-16 10:41:00,91.0
2014-01-16 10:42:00,-1.0
2014-01-16 10:43:00,-1.0
2014-01-16 10:44:00,-92.0
2014-01-16 10:45:00,-92.0
2014-01-16 10:46:00,-92.0
2014-01-16 10:47:00,-92.0
2014-01-16 10:48:00,-92.0
2014-01-16 10:49:00,-92.0
2014-01-16 10:50:00,-2.0
2014-01-16 10:51:00,-2.0
2014-01-16 10:52:00,91.0
2014-01-16 10:53:00,91.0
2014-01-16 10:54:00,91.0
2014-01-16 10:55:00,91.0
2014-01-16 10:56:00,91.0
2014-01-16 10:57:00,91.0
2014-01-16 10:58:00,0.0
2014-01-16 10:59:00,0.0
2014-01-16 11:00:00,-92.0
2014-01-16 11:01:00,-92.0
2014-01-16 11:02:00,-92.0
2014-01-16 11:03:00,-92.0
2014-01-16 11:04:00,-92.0
2014-01-16 11:05:00,-92.0
2014-01-16 11:06:00,-92.0
2014-01-16 11:07:00,-92.0
2014-01-16 11:08:00,-92.0
2014-01-16 11:09:00,-92.0
2014-01-16 11:10:00,-2.0
2014-01-16 11:11:00,-2.0
2014-01-16 11:12:00,91.0
2014-01-16 11:13:00,91.0
2014-01-16 11:14:00,91.0
2014-01-16 11:15:00,91.0
2014-01-16 11:16:00,91.0
2014-01-16 11:17:00,91.0
2014-01-16 11:18:00,91.0
2014-01-16 11:19:00,91.0
2014-01-16 11:20:00,0.0
2014-01-16 11:21:00,0.0
2014-01-16 11:22:00,-92.0
2014-01-16 11:23:00,-92.0
2014-01-16 11:24:00,-92.0
2014-01-16 11:25:00,-92.0
2014-01-16 11:26:00,-92.0
2014-01-16 11:27:00,-92.0
2014-01-16 11:28:00,-92.0
2014-01-16 11:29:00,-92.0
2014-01-16 11:30:00,-91.0
2014-01-16 13:01:00,-91.0
2014-01-16 13:02:00,-91.0
2014-01-16 13:03:00,-91.0
2014-01-16 13:04:00,-91.0
2014-01-16 13:05:00,-91.0
2014-01-16 13:06:00,-91.0
2014-01-16 13:07:00,-91.0
2014-01-16 13:08:00,-91.0
