,zz500
2014-01-15 10:00:00,3692.66
2014-01-15 10:01:00,3693.16
2014-01-15 10:02:00,3692.89
2014-01-15 10:03:00,3693.25
2014-01-15 10:04:00,3692.65
2014-01-15 10:05:00,3691.61
2014-01-15 10:06:00,3690.87
2014-01-15 10:07:00,3688.89
2014-01-15 10:08:00,3687.81
2014-01-15 10:09:00,3686.16
2014-01-15 10:10:00,3685.24
2014-01-15 10:11:00,3684.72
2014-01-15 10:12:00,3685.22
2014-01-15 10:13:00,3685.47
2014-01-15 10:14:00,3685.04
2014-01-15 10:15:00,3683.88
2014-01-15 10:16:00,3684.04
2014-01-15 10:17:00,3684.27
2014-01-15 10:18:00,3685.4
2014-01-15 10:19:00,3687.09
2014-01-15 10:20:00,3688.92
2014-01-15 10:21:00,3690.5
2014-01-15 10:22:00,3692.09
2014-01-15 10:23:00,3693.12
2014-01-15 10:24:00,3693.63
2014-01-15 10:25:00,3694.01
2014-01-15 10:26:00,3693.67
2014-01-15 10:27:00,3692.5
2014-01-15 10:28:00,3692.8
2014-01-15 10:29:00,3691.9
2014-01-15 10:30:00,3692.24
2014-01-15 10:31:00,3692.93
2014-01-15 10:32:00,3693.6
2014-01-15 10:33:00,3694.29
2014-01-15 10:34:00,3695.01
2014-01-15 10:35:00,3695.61
2014-01-15 10:36:00,3696.83
2014-01-15 10:37:00,3698.82
2014-01-15 10:38:00,3699.53
2014-01-15 10:39:00,3700.7
2014-01-15 10:40:00,3700.1
2014-01-15 10:41:00,3699.89
2014-01-15 10:42:00,3699.62
2014-01-15 10:43:00,3699.82
2014-01-15 10:44:00,3699.87
2014-01-15 10:45:00,3700.11
2014-01-15 10:46:00,3700.32
2014-01-15 10:47:00,3700.87
2014-01-15 10:48:00,3701.8
2014-01-15 10:49:00,3703.12
2014-01-15 10:50:00,3704.02
2014-01-15 10:51:00,3705.13
2014-01-15 10:52:00,3704.72
2014-01-15 10:53:00,3704.86
2014-01-15 10:54:00,3702.65
2014-01-15 10:55:00,3699.0
2014-01-15 10:56:00,3696.02
2014-01-15 10:57:00,3694.77
2014-01-15 10:58:00,3693.44
2014-01-15 10:59:00,3693.32
2014-01-15 11:00:00,3692.34
2014-01-15 11:01:00,3691.46
2014-01-15 11:02:00,3690.77
2014-01-15 11:03:00,3690.81
2014-01-15 11:04:00,3690.47
2014-01-15 11:05:00,3690.78
2014-01-15 11:06:00,3689.4
2014-01-15 11:07:00,3688.19
2014-01-15 11:08:00,3685.7
2014-01-15 11:09:00,3683.73
2014-01-15 11:10:00,3680.87
2014-01-15 11:11:00,3680.08
2014-01-15 11:12:00,3679.71
2014-01-15 11:13:00,3679.04
2014-01-15 11:14:00,3678.92
2014-01-15 11:15:00,3679.94
2014-01-15 11:16:00,3681.08
2014-01-15 11:17:00,3681.94
2014-01-15 11:18:00,3682.39
2014-01-15 11:19:00,3683.06
2014-01-15 11:20:00,3683.71
2014-01-15 11:21:00,3684.46
2014-01-15 11:22:00,3685.09
2014-01-15 11:23:00,3684.38
2014-01-15 11:24:00,3685.16
2014-01-15 11:25:00,3685.19
2014-01-15 11:26:00,3685.12
2014-01-15 11:27:00,3685.2
2014-01-15 11:28:00,3684.92
2014-01-15 11:29:00,3684.52
2014-01-15 11:30:00,3684.45
2014-01-15 13:01:00,3684.74
2014-01-15 13:02:00,3684.17
2014-01-15 13:03:00,3683.07
2014-01-15 13:04:00,3681.73
2014-01-15 13:05:00,3680.55
2014-01-15 13:06:00,3679.52
2014-01-15 13:07:00,3679.34
2014-01-15 13:08:00,3679.25
2014-01-15 13:09:00,3679.26
2014-01-15 13:10:00,3679.72
2014-01-15 13:11:00,3680.01
2014-01-15 13:12:00,3680.3
2014-01-15 13:13:00,3680.1
2014-01-15 13:14:00,3680.17
2014-01-15 13:15:00,3680.41
2014-01-15 13:16:00,3680.47
2014-01-15 13:17:00,3681.18
2014-01-15 13:18:00,3681.2
2014-01-15 13:19:00,3681.99
2014-01-15 13:20:00,3682.33
2014-01-15 13:21:00,3683.0
2014-01-15 13:22:00,3683.35
2014-01-15 13:23:00,3684.37
2014-01-15 13:24:00,3684.59
2014-01-15 13:25:00,3685.15
2014-01-15 13:26:00,3686.33
2014-01-15 13:27:00,3686.5
2014-01-15 13:28:00,3687.14
2014-01-15 13:29:00,3687.72
2014-01-15 13:30:00,3687.63
2014-01-15 13:31:00,3687.68
2014-01-15 13:32:00,3687.83
2014-01-15 13:33:00,3687.74
2014-01-15 13:34:00,3687.25
2014-01-15 13:35:00,3686.93
2014-01-15 13:36:00,3687.22
2014-01-15 13:37:00,3687.8
2014-01-15 13:38:00,3688.85
2014-01-15 13:39:00,3689.19
2014-01-15 13:40:00,3689.69
2014-01-15 13:41:00,3688.96
2014-01-15 13:42:00,3688.33
2014-01-15 13:43:00,3688.28
2014-01-15 13:44:00,3690.72
2014-01-15 13:45:00,3693.7
2014-01-15 13:46:00,3696.54
2014-01-15 13:47:00,3698.19
2014-01-15 13:48:00,3699.73
2014-01-15 13:49:00,3699.38
2014-01-15 13:50:00,3698.95
2014-01-15 13:51:00,3698.2
2014-01-15 13:52:00,3698.5
2014-01-15 13:53:00,3698.58
2014-01-15 13:54:00,3697.9
2014-01-15 13:55:00,3697.37
2014-01-15 13:56:00,3696.72
2014-01-15 13:57:00,3696.73
2014-01-15 13:58:00,3697.24
2014-01-15 13:59:00,3697.24
2014-01-15 14:00:00,3697.57
2014-01-15 14:01:00,3697.45
2014-01-15 14:02:00,3697.63
2014-01-15 14:03:00,3696.5
2014-01-15 14:04:00,3696.6
2014-01-15 14:05:00,3695.42
2014-01-15 14:06:00,3694.61
2014-01-15 14:07:00,3693.6
2014-01-15 14:08:00,3693.66
2014-01-15 14:09:00,3692.55
2014-01-15 14:10:00,3693.08
2014-01-15 14:11:00,3693.53
2014-01-15 14:12:00,3693.45
2014-01-15 14:13:00,3694.11
2014-01-15 14:14:00,3694.7
2014-01-15 14:15:00,3695.55
2014-01-15 14:16:00,3695.1
2014-01-15 14:17:00,3694.84
2014-01-15 14:18:00,3694.74
2014-01-15 14:19:00,3694.03
2014-01-15 14:20:00,3693.23
2014-01-15 14:21:00,3692.42
2014-01-15 14:22:00,3691.15
2014-01-15 14:23:00,3690.68
2014-01-15 14:24:00,3690.28
2014-01-15 14:25:00,3690.58
2014-01-15 14:26:00,3690.12
2014-01-15 14:27:00,3690.44
2014-01-15 14:28:00,3691.2
2014-01-15 14:29:00,3692.32
2014-01-15 14:30:00,3692.67
2014-01-15 14:31:00,3693.34
2014-01-15 14:32:00,3694.33
2014-01-15 14:33:00,3696.22
2014-01-15 14:34:00,3697.35
2014-01-15 14:35:00,3697.72
2014-01-15 14:36:00,3699.52
2014-01-15 14:37:00,3701.52
2014-01-15 14:38:00,3702.74
2014-01-15 14:39:00,3703.46
2014-01-15 14:40:00,3703.35
2014-01-15 14:41:00,3703.08
2014-01-15 14:42:00,3702.45
2014-01-15 14:43:00,3702.73
2014-01-15 14:44:00,3702.67
2014-01-15 14:45:00,3702.75
2014-01-15 14:46:00,3702.69
2014-01-15 14:47:00,3702.77
2014-01-15 14:48:00,3703.08
2014-01-15 14:49:00,3702.95
2014-01-15 14:50:00,3703.09
2014-01-15 14:51:00,3703.33
2014-01-15 14:52:00,3703.61
2014-01-15 14:53:00,3703.94
2014-01-15 14:54:00,3704.61
2014-01-15 14:55:00,3705.96
2014-01-15 14:56:00,3705.88
2014-01-15 14:57:00,3706.46
2014-01-15 14:58:00,3706.79
2014-01-15 14:59:00,3706.88
2014-01-15 15:00:00,3708.14
2014-01-16 09:31:00,3707.52
2014-01-16 09:32:00,3706.18
2014-01-16 09:33:00,3705.41
2014-01-16 09:34:00,3705.51
2014-01-16 09:35:00,3706.66
2014-01-16 09:36:00,3707.27
2014-01-16 09:37:00,3709.57
2014-01-16 09:38:00,3713.09
2014-01-16 09:39:00,3715.05
2014-01-16 09:40:00,3713.02
2014-01-16 09:41:00,3710.07
2014-01-16 09:42:00,3706.7
2014-01-16 09:43:00,3705.71
2014-01-16 09:44:00,3705.39
2014-01-16 09:45:00,3705.18
2014-01-16 09:46:00,3705.92
2014-01-16 09:47:00,3705.52
2014-01-16 09:48:00,3705.44
2014-01-16 09:49:00,3706.18
2014-01-16 09:50:00,3706.84
2014-01-16 09:51:00,3707.78
2014-01-16 09:52:00,3707.82
2014-01-16 09:53:00,3704.94
2014-01-16 09:54:00,3704.12
2014-01-16 09:55:00,3703.93
2014-01-16 09:56:00,3704.03
2014-01-16 09:57:00,3705.44
2014-01-16 09:58:00,3707.05
2014-01-16 09:59:00,3707.83
2014-01-16 10:00:00,3709.56
2014-01-16 10:01:00,3711.5
2014-01-16 10:02:00,3714.04
2014-01-16 10:03:00,3716.92
2014-01-16 10:04:00,3718.5
2014-01-16 10:05:00,3719.37
2014-01-16 10:06:00,3721.52
2014-01-16 10:07:00,3723.75
2014-01-16 10:08:00,3722.82
2014-01-16 10:09:00,3723.09
2014-01-16 10:10:00,3723.99
2014-01-16 10:11:00,3725.64
2014-01-16 10:12:00,3726.96
2014-01-16 10:13:00,3727.01
2014-01-16 10:14:00,3726.81
2014-01-16 10:15:00,3727.32
2014-01-16 10:16:00,3727.19
2014-01-16 10:17:00,3727.08
2014-01-16 10:18:00,3726.26
2014-01-16 10:19:00,3724.82
2014-01-16 10:20:00,3723.64
2014-01-16 10:21:00,3722.83
2014-01-16 10:22:00,3721.85
2014-01-16 10:23:00,3720.43
2014-01-16 10:24:00,3719.92
2014-01-16 10:25:00,3718.88
2014-01-16 10:26:00,3717.32
2014-01-16 10:27:00,3716.24
2014-01-16 10:28:00,3716.18
2014-01-16 10:29:00,3715.82
2014-01-16 10:30:00,3715.87
2014-01-16 10:31:00,3714.93
2014-01-16 10:32:00,3712.74
2014-01-16 10:33:00,3711.79
2014-01-16 10:34:00,3710.21
2014-01-16 10:35:00,3708.83
2014-01-16 10:36:00,3708.83
2014-01-16 10:37:00,3708.92
2014-01-16 10:38:00,3709.08
2014-01-16 10:39:00,3710.06
2014-01-16 10:40:00,3711.04
2014-01-16 10:41:00,3711.56
2014-01-16 10:42:00,3712.37
2014-01-16 10:43:00,3711.78
2014-01-16 10:44:00,3710.9
2014-01-16 10:45:00,3710.55
2014-01-16 10:46:00,3708.79
2014-01-16 10:47:00,3707.15
2014-01-16 10:48:00,3707.48
2014-01-16 10:49:00,3707.59
2014-01-16 10:50:00,3706.71
2014-01-16 10:51:00,3706.91
2014-01-16 10:52:00,3706.21
2014-01-16 10:53:00,3705.08
2014-01-16 10:54:00,3705.19
2014-01-16 10:55:00,3707.26
2014-01-16 10:56:00,3707.5
2014-01-16 10:57:00,3709.07
2014-01-16 10:58:00,3710.06
2014-01-16 10:59:00,3710.91
2014-01-16 11:00:00,3713.77
2014-01-16 11:01:00,3714.44
2014-01-16 11:02:00,3714.87
2014-01-16 11:03:00,3716.11
2014-01-16 11:04:00,3715.0
2014-01-16 11:05:00,3712.62
2014-01-16 11:06:00,3711.47
2014-01-16 11:07:00,3709.91
2014-01-16 11:08:00,3707.51
2014-01-16 11:09:00,3707.21
2014-01-16 11:10:00,3707.16
2014-01-16 11:11:00,3705.68
2014-01-16 11:12:00,3705.24
2014-01-16 11:13:00,3704.75
2014-01-16 11:14:00,3703.38
2014-01-16 11:15:00,3704.41
2014-01-16 11:16:00,3704.78
2014-01-16 11:17:00,3704.95
2014-01-16 11:18:00,3706.29
2014-01-16 11:19:00,3706.98
2014-01-16 11:20:00,3705.98
2014-01-16 11:21:00,3706.43
2014-01-16 11:22:00,3706.16
2014-01-16 11:23:00,3705.53
2014-01-16 11:24:00,3706.27
2014-01-16 11:25:00,3706.55
2014-01-16 11:26:00,3706.76
2014-01-16 11:27:00,3707.95
2014-01-16 11:28:00,3709.49
2014-01-16 11:29:00,3710.3
2014-01-16 11:30:00,3711.87
2014-01-16 13:01:00,3712.65
2014-01-16 13:02:00,3712.15
2014-01-16 13:03:00,3711.34
2014-01-16 13:04:00,3711.27
2014-01-16 13:05:00,3710.86
2014-01-16 13:06:00,3711.83
2014-01-16 13:07:00,3711.96
2014-01-16 13:08:00,3711.87
2014-01-16 13:09:00,3712.62
2014-01-16 13:10:00,3713.1
2014-01-16 13:11:00,3712.52
2014-01-16 13:12:00,3714.36
2014-01-16 13:13:00,3715.09
2014-01-16 13:14:00,3714.98
2014-01-16 13:15:00,3715.79
2014-01-16 13:16:00,3716.0
2014-01-16 13:17:00,3715.85
2014-01-16 13:18:00,3716.81
2014-01-16 13:19:00,3717.73
2014-01-16 13:20:00,3718.57
2014-01-16 13:21:00,3719.74
2014-01-16 13:22:00,3720.22
2014-01-16 13:23:00,3719.81
2014-01-16 13:24:00,3720.47
2014-01-16 13:25:00,3720.22
2014-01-16 13:26:00,3719.51
2014-01-16 13:27:00,3719.96
2014-01-16 13:28:00,3720.44
2014-01-16 13:29:00,3721.02
2014-01-16 13:30:00,3722.65
2014-01-16 13:31:00,3724.46
2014-01-16 13:32:00,3723.77
2014-01-16 13:33:00,3724.34
2014-01-16 13:34:00,3724.91
2014-01-16 13:35:00,3724.22
2014-01-16 13:36:00,3725.56
2014-01-16 13:37:00,3727.72
2014-01-16 13:38:00,3728.88
2014-01-16 13:39:00,3731.85
2014-01-16 13:40:00,3734.21
2014-01-16 13:41:00,3735.09
2014-01-16 13:42:00,3735.53
2014-01-16 13:43:00,3735.56
2014-01-16 13:44:00,3734.09
2014-01-16 13:45:00,3733.61
2014-01-16 13:46:00,3733.61
2014-01-16 13:47:00,3732.89
2014-01-16 13:48:00,3732.95
2014-01-16 13:49:00,3732.63
2014-01-16 13:50:00,3733.42
2014-01-16 13:51:00,3734.86
2014-01-16 13:52:00,3736.6
2014-01-16 13:53:00,3737.46
2014-01-16 13:54:00,3737.51
2014-01-16 13:55:00,3737.82
2014-01-16 13:56:00,3737.6
2014-01-16 13:57:00,3737.23
2014-01-16 13:58:00,3736.86
2014-01-16 13:59:00,3735.12
2014-01-16 14:00:00,3733.76
2014-01-16 14:01:00,3732.46
2014-01-16 14:02:00,3731.18
2014-01-16 14:03:00,3731.09
2014-01-16 14:04:00,3730.79
2014-01-16 14:05:00,3728.99
2014-01-16 14:06:00,3727.99
2014-01-16 14:07:00,3727.29
2014-01-16 14:08:00,3726.7
2014-01-16 14:09:00,3727.71
2014-01-16 14:10:00,3727.81
2014-01-16 14:11:00,3727.03
2014-01-16 14:12:00,3727.59
2014-01-16 14:13:00,3727.81
2014-01-16 14:14:00,3726.63
2014-01-16 14:15:00,3726.89
2014-01-16 14:16:00,3726.9
2014-01-16 14:17:00,3726.79
2014-01-16 14:18:00,3725.97
2014-01-16 14:19:00,3724.85
2014-01-16 14:20:00,3722.81
2014-01-16 14:21:00,3721.5
2014-01-16 14:22:00,3720.04
2014-01-16 14:23:00,3718.74
2014-01-16 14:24:00,3718.57
2014-01-16 14:25:00,3718.19
2014-01-16 14:26:00,3718.65
2014-01-16 14:27:00,3719.65
2014-01-16 14:28:00,3719.83
2014-01-16 14:29:00,3719.53
2014-01-16 14:30:00,3719.5
2014-01-16 14:31:00,3717.82
2014-01-16 14:32:00,3716.11
2014-01-16 14:33:00,3715.62
2014-01-16 14:34:00,3715.37
2014-01-16 14:35:00,3715.12
2014-01-16 14:36:00,3715.39
2014-01-16 14:37:00,3715.85
2014-01-16 14:38:00,3716.11
2014-01-16 14:39:00,3717.18
2014-01-16 14:40:00,3717.8
2014-01-16 14:41:00,3718.03
2014-01-16 14:42:00,3718.22
2014-01-16 14:43:00,3718.66
2014-01-16 14:44:00,3718.34
2014-01-16 14:45:00,3719.33
2014-01-16 14:46:00,3719.01
2014-01-16 14:47:00,3717.86
2014-01-16 14:48:00,3717.87
2014-01-16 14:49:00,3717.47
2014-01-16 14:50:00,3717.23
2014-01-16 14:51:00,3716.82
2014-01-16 14:52:00,3716.15
2014-01-16 14:53:00,3715.83
2014-01-16 14:54:00,3715.23
2014-01-16 14:55:00,3714.86
2014-01-16 14:56:00,3713.82
2014-01-16 14:57:00,3713.73
2014-01-16 14:58:00,3713.47
2014-01-16 14:59:00,3713.59
2014-01-16 15:00:00,3714.31
2014-01-17 09:31:00,3695.81
2014-01-17 09:32:00,3694.66
2014-01-17 09:33:00,3695.11
2014-01-17 09:34:00,3696.15
2014-01-17 09:35:00,3698.91
2014-01-17 09:36:00,3702.91
2014-01-17 09:37:00,3704.03
2014-01-17 09:38:00,3704.73
2014-01-17 09:39:00,3703.9
2014-01-17 09:40:00,3702.16
2014-01-17 09:41:00,3701.66
2014-01-17 09:42:00,3701.66
2014-01-17 09:43:00,3700.96
2014-01-17 09:44:00,3701.88
2014-01-17 09:45:00,3702.64
2014-01-17 09:46:00,3702.17
2014-01-17 09:47:00,3700.99
2014-01-17 09:48:00,3699.04
2014-01-17 09:49:00,3696.43
2014-01-17 09:50:00,3694.95
2014-01-17 09:51:00,3693.8
2014-01-17 09:52:00,3692.29
2014-01-17 09:53:00,3692.32
2014-01-17 09:54:00,3692.48
2014-01-17 09:55:00,3692.17
2014-01-17 09:56:00,3690.82
2014-01-17 09:57:00,3688.56
2014-01-17 09:58:00,3685.96
2014-01-17 09:59:00,3685.46
2014-01-17 10:00:00,3686.24
2014-01-17 10:01:00,3687.24
2014-01-17 10:02:00,3688.72
2014-01-17 10:03:00,3687.99
2014-01-17 10:04:00,3686.87
2014-01-17 10:05:00,3686.72
2014-01-17 10:06:00,3686.11
2014-01-17 10:07:00,3683.12
2014-01-17 10:08:00,3680.61
2014-01-17 10:09:00,3678.62
2014-01-17 10:10:00,3677.16
2014-01-17 10:11:00,3677.16
2014-01-17 10:12:00,3678.73
2014-01-17 10:13:00,3679.93
2014-01-17 10:14:00,3682.92
2014-01-17 10:15:00,3685.0
2014-01-17 10:16:00,3685.98
2014-01-17 10:17:00,3687.13
2014-01-17 10:18:00,3687.29
2014-01-17 10:19:00,3685.94
2014-01-17 10:20:00,3684.9
2014-01-17 10:21:00,3684.75
2014-01-17 10:22:00,3684.08
2014-01-17 10:23:00,3683.64
2014-01-17 10:24:00,3682.93
2014-01-17 10:25:00,3681.43
2014-01-17 10:26:00,3680.54
2014-01-17 10:27:00,3678.97
2014-01-17 10:28:00,3677.64
2014-01-17 10:29:00,3676.58
2014-01-17 10:30:00,3675.77
2014-01-17 10:31:00,3674.91
2014-01-17 10:32:00,3675.18
2014-01-17 10:33:00,3675.67
2014-01-17 10:34:00,3676.09
2014-01-17 10:35:00,3677.06
2014-01-17 10:36:00,3678.23
2014-01-17 10:37:00,3679.18
2014-01-17 10:38:00,3681.17
2014-01-17 10:39:00,3680.57
2014-01-17 10:40:00,3680.56
2014-01-17 10:41:00,3680.36
2014-01-17 10:42:00,3680.8
2014-01-17 10:43:00,3680.03
2014-01-17 10:44:00,3680.62
2014-01-17 10:45:00,3680.85
2014-01-17 10:46:00,3680.1
2014-01-17 10:47:00,3679.59
2014-01-17 10:48:00,3676.99
2014-01-17 10:49:00,3674.74
2014-01-17 10:50:00,3674.82
2014-01-17 10:51:00,3674.6
2014-01-17 10:52:00,3673.67
2014-01-17 10:53:00,3672.94
2014-01-17 10:54:00,3672.12
2014-01-17 10:55:00,3671.27
2014-01-17 10:56:00,3671.71
2014-01-17 10:57:00,3673.62
2014-01-17 10:58:00,3680.46
2014-01-17 10:59:00,3687.62
2014-01-17 11:00:00,3690.84
2014-01-17 11:01:00,3691.36
2014-01-17 11:02:00,3691.32
2014-01-17 11:03:00,3690.43
2014-01-17 11:04:00,3689.07
2014-01-17 11:05:00,3688.51
2014-01-17 11:06:00,3687.3
2014-01-17 11:07:00,3685.62
2014-01-17 11:08:00,3685.6
2014-01-17 11:09:00,3686.0
2014-01-17 11:10:00,3685.69
2014-01-17 11:11:00,3686.48
2014-01-17 11:12:00,3687.35
2014-01-17 11:13:00,3686.5
2014-01-17 11:14:00,3685.58
2014-01-17 11:15:00,3685.03
2014-01-17 11:16:00,3684.35
2014-01-17 11:17:00,3684.17
2014-01-17 11:18:00,3684.73
2014-01-17 11:19:00,3684.12
2014-01-17 11:20:00,3684.71
2014-01-17 11:21:00,3685.63
2014-01-17 11:22:00,3685.49
2014-01-17 11:23:00,3686.28
2014-01-17 11:24:00,3686.89
2014-01-17 11:25:00,3686.81
2014-01-17 11:26:00,3687.52
2014-01-17 11:27:00,3689.98
2014-01-17 11:28:00,3692.17
2014-01-17 11:29:00,3694.08
2014-01-17 11:30:00,3695.64
2014-01-17 13:01:00,3696.71
2014-01-17 13:02:00,3696.01
2014-01-17 13:03:00,3695.21
2014-01-17 13:04:00,3693.93
2014-01-17 13:05:00,3694.26
2014-01-17 13:06:00,3693.73
2014-01-17 13:07:00,3693.17
2014-01-17 13:08:00,3692.89
2014-01-17 13:09:00,3692.45
2014-01-17 13:10:00,3691.35
2014-01-17 13:11:00,3692.09
2014-01-17 13:12:00,3692.95
2014-01-17 13:13:00,3692.99
2014-01-17 13:14:00,3694.05
2014-01-17 13:15:00,3694.39
2014-01-17 13:16:00,3694.55
2014-01-17 13:17:00,3695.19
2014-01-17 13:18:00,3696.11
2014-01-17 13:19:00,3695.65
2014-01-17 13:20:00,3695.3
2014-01-17 13:21:00,3695.57
2014-01-17 13:22:00,3693.64
2014-01-17 13:23:00,3693.44
2014-01-17 13:24:00,3692.99
2014-01-17 13:25:00,3691.31
2014-01-17 13:26:00,3691.6
2014-01-17 13:27:00,3691.46
2014-01-17 13:28:00,3690.19
2014-01-17 13:29:00,3690.67
2014-01-17 13:30:00,3690.34
2014-01-17 13:31:00,3688.86
2014-01-17 13:32:00,3689.06
2014-01-17 13:33:00,3689.39
2014-01-17 13:34:00,3688.35
2014-01-17 13:35:00,3689.0
2014-01-17 13:36:00,3689.36
2014-01-17 13:37:00,3687.84
2014-01-17 13:38:00,3687.94
2014-01-17 13:39:00,3686.87
2014-01-17 13:40:00,3686.09
2014-01-17 13:41:00,3686.37
2014-01-17 13:42:00,3685.87
2014-01-17 13:43:00,3684.83
2014-01-17 13:44:00,3684.86
2014-01-17 13:45:00,3685.05
2014-01-17 13:46:00,3683.98
2014-01-17 13:47:00,3684.48
2014-01-17 13:48:00,3685.58
2014-01-17 13:49:00,3685.36
2014-01-17 13:50:00,3686.16
2014-01-17 13:51:00,3686.72
2014-01-17 13:52:00,3685.1
2014-01-17 13:53:00,3684.43
2014-01-17 13:54:00,3683.91
2014-01-17 13:55:00,3683.02
2014-01-17 13:56:00,3683.67
2014-01-17 13:57:00,3683.91
2014-01-17 13:58:00,3684.38
2014-01-17 13:59:00,3684.94
2014-01-17 14:00:00,3685.61
2014-01-17 14:01:00,3685.04
2014-01-17 14:02:00,3685.27
2014-01-17 14:03:00,3685.38
2014-01-17 14:04:00,3684.15
2014-01-17 14:05:00,3683.02
2014-01-17 14:06:00,3682.28
2014-01-17 14:07:00,3680.11
2014-01-17 14:08:00,3678.94
2014-01-17 14:09:00,3679.44
2014-01-17 14:10:00,3680.03
2014-01-17 14:11:00,3683.12
2014-01-17 14:12:00,3684.73
2014-01-17 14:13:00,3685.0
2014-01-17 14:14:00,3685.59
2014-01-17 14:15:00,3686.01
2014-01-17 14:16:00,3687.11
2014-01-17 14:17:00,3688.14
2014-01-17 14:18:00,3688.56
2014-01-17 14:19:00,3689.58
2014-01-17 14:20:00,3689.99
2014-01-17 14:21:00,3689.04
2014-01-17 14:22:00,3688.39
2014-01-17 14:23:00,3687.6
2014-01-17 14:24:00,3685.89
2014-01-17 14:25:00,3684.86
2014-01-17 14:26:00,3684.48
2014-01-17 14:27:00,3683.3
2014-01-17 14:28:00,3683.16
2014-01-17 14:29:00,3682.46
2014-01-17 14:30:00,3680.82
2014-01-17 14:31:00,3680.36
2014-01-17 14:32:00,3680.04
2014-01-17 14:33:00,3679.45
2014-01-17 14:34:00,3679.97
2014-01-17 14:35:00,3679.85
2014-01-17 14:36:00,3679.52
2014-01-17 14:37:00,3679.15
2014-01-17 14:38:00,3678.8
2014-01-17 14:39:00,3677.23
2014-01-17 14:40:00,3675.78
2014-01-17 14:41:00,3675.27
2014-01-17 14:42:00,3674.71
2014-01-17 14:43:00,3674.43
2014-01-17 14:44:00,3673.61
2014-01-17 14:45:00,3672.28
2014-01-17 14:46:00,3672.0
2014-01-17 14:47:00,3671.82
2014-01-17 14:48:00,3672.99
2014-01-17 14:49:00,3674.07
2014-01-17 14:50:00,3674.42
2014-01-17 14:51:00,3674.06
2014-01-17 14:52:00,3673.3
2014-01-17 14:53:00,3672.38
2014-01-17 14:54:00,3671.92
2014-01-17 14:55:00,3671.53
2014-01-17 14:56:00,3670.07
2014-01-17 14:57:00,3670.14
2014-01-17 14:58:00,3670.54
2014-01-17 14:59:00,3670.89
2014-01-17 15:00:00,3671.91
2014-01-20 09:31:00,3660.79
2014-01-20 09:32:00,3660.85
2014-01-20 09:33:00,3661.5
2014-01-20 09:34:00,3660.08
2014-01-20 09:35:00,3657.2
2014-01-20 09:36:00,3655.73
2014-01-20 09:37:00,3660.3
2014-01-20 09:38:00,3665.44
2014-01-20 09:39:00,3669.51
2014-01-20 09:40:00,3672.39
2014-01-20 09:41:00,3674.9
2014-01-20 09:42:00,3676.73
2014-01-20 09:43:00,3678.85
2014-01-20 09:44:00,3679.58
2014-01-20 09:45:00,3678.49
2014-01-20 09:46:00,3677.54
2014-01-20 09:47:00,3676.83
2014-01-20 09:48:00,3676.19
2014-01-20 09:49:00,3673.84
2014-01-20 09:50:00,3672.39
2014-01-20 09:51:00,3670.27
2014-01-20 09:52:00,3668.73
2014-01-20 09:53:00,3666.97
2014-01-20 09:54:00,3665.41
2014-01-20 09:55:00,3664.96
2014-01-20 09:56:00,3665.53
2014-01-20 09:57:00,3665.52
2014-01-20 09:58:00,3666.15
2014-01-20 09:59:00,3665.34
2014-01-20 10:00:00,3663.77
2014-01-20 10:01:00,3664.6
2014-01-20 10:02:00,3666.02
2014-01-20 10:03:00,3668.52
2014-01-20 10:04:00,3672.66
2014-01-20 10:05:00,3675.2
2014-01-20 10:06:00,3675.96
2014-01-20 10:07:00,3675.99
2014-01-20 10:08:00,3675.59
2014-01-20 10:09:00,3675.76
2014-01-20 10:10:00,3675.87
2014-01-20 10:11:00,3675.58
2014-01-20 10:12:00,3674.75
2014-01-20 10:13:00,3673.97
2014-01-20 10:14:00,3674.12
2014-01-20 10:15:00,3674.07
2014-01-20 10:16:00,3674.16
2014-01-20 10:17:00,3674.66
2014-01-20 10:18:00,3674.1
2014-01-20 10:19:00,3673.57
2014-01-20 10:20:00,3673.18
2014-01-20 10:21:00,3673.05
2014-01-20 10:22:00,3671.66
2014-01-20 10:23:00,3670.94
2014-01-20 10:24:00,3669.55
2014-01-20 10:25:00,3668.57
2014-01-20 10:26:00,3668.09
2014-01-20 10:27:00,3667.0
2014-01-20 10:28:00,3665.94
2014-01-20 10:29:00,3665.64
2014-01-20 10:30:00,3665.01
2014-01-20 10:31:00,3664.56
2014-01-20 10:32:00,3665.22
2014-01-20 10:33:00,3664.69
2014-01-20 10:34:00,3664.1
2014-01-20 10:35:00,3663.02
2014-01-20 10:36:00,3662.51
2014-01-20 10:37:00,3661.71
2014-01-20 10:38:00,3662.51
2014-01-20 10:39:00,3664.42
2014-01-20 10:40:00,3666.19
2014-01-20 10:41:00,3667.31
2014-01-20 10:42:00,3668.37
2014-01-20 10:43:00,3669.67
2014-01-20 10:44:00,3670.45
2014-01-20 10:45:00,3670.47
2014-01-20 10:46:00,3669.9
2014-01-20 10:47:00,3669.8
2014-01-20 10:48:00,3669.29
2014-01-20 10:49:00,3668.04
2014-01-20 10:50:00,3667.72
2014-01-20 10:51:00,3667.68
2014-01-20 10:52:00,3667.28
2014-01-20 10:53:00,3667.08
2014-01-20 10:54:00,3666.56
2014-01-20 10:55:00,3666.11
2014-01-20 10:56:00,3665.26
