,nav,order num,trade_cost,trade_volume,cash,ret,cum_ret,draw_down,turnover
2014-01-17 09:58:00,65788584.90800005,1.0,0.0,0.0,32983540.908000052,-0.00035167090823472045,-0.418723844347839,-0.3421141509199995,0.0
2014-01-17 09:59:00,65784134.90800005,0.0,0.0,0.0,32983540.908000052,-6.764320153785397e-05,-0.41879148754937684,-0.34215865091999953,0.0
2014-01-17 10:00:00,65791076.90800005,1.0,0.0,0.0,32983540.908000052,0.00010552139587124034,-0.4186859661535056,-0.34208923091999943,0.0
2014-01-17 10:01:00,65799976.90800005,0.0,0.0,0.0,32983540.908000052,0.0001352675543735588,-0.4185506985991321,-0.3420002309199994,0.0
2014-01-17 10:02:00,65813148.90800005,1.0,0.0,0.0,32983540.908000052,0.00020016240724182824,-0.4183505361918902,-0.3418685109199995,0.0
2014-01-17 10:03:00,65806651.90800005,0.0,0.0,0.0,32983540.908000052,-9.872374771874851e-05,-0.41844925993960896,-0.34193348091999953,0.0
2014-01-17 10:04:00,65796683.90800005,1.0,0.0,0.0,32983540.908000052,-0.00015148552211471675,-0.41860074546172366,-0.34203316091999947,0.0
2014-01-17 10:05:00,65795348.90800005,0.0,0.0,0.0,32983540.908000052,-2.0289982174133363e-05,-0.4186210354438978,-0.3420465109199995,0.0
2014-01-17 10:06:00,65724307.15000005,1.0,65612.758,32871991.758000005,65724307.15000005,-0.0010803216346314747,-0.41970135707852924,-0.3427569284999995,0.5001496886528987
2014-01-17 10:07:00,65724307.15000005,0.0,0.0,0.0,65724307.15000005,0.0,-0.41970135707852924,-0.3427569284999995,0.0
2014-01-17 10:08:00,65658056.17000005,1.0,66250.98000000001,33191740.980000004,32532566.170000046,-0.0010085217519501541,-0.4207098788304794,-0.34341943829999955,0.5055242709906131
2014-01-17 10:09:00,65675966.170000054,0.0,0.0,0.0,32532566.170000046,0.0002727396875833006,-0.4204371391428961,-0.34324033829999945,0.0
2014-01-17 10:10:00,65624388.15400006,1.0,64718.01599999999,32423726.015999995,64826856.154000044,-0.0007856493444906446,-0.42122278848738676,-0.3437561184599994,0.49408043149921
2014-01-17 10:11:00,65624388.15400006,0.0,0.0,0.0,64826856.154000044,0.0,-0.42122278848738676,-0.3437561184599994,0.0
2014-01-17 10:12:00,65557121.26800005,1.0,66952.886,33543395.886,32816424.26800005,-0.001025554473219967,-0.4222483429606067,-0.3444287873199995,0.5116666997758077
2014-01-17 10:13:00,65567801.26800005,0.0,0.0,0.0,32816424.26800005,0.00016289809468794805,-0.42208544486591876,-0.3443219873199995,0.0
2014-01-17 10:14:00,65594412.26800005,1.0,0.0,0.0,32816424.26800005,0.00040577235848218365,-0.4216796725074366,-0.34405587731999954,0.0
2014-01-17 10:15:00,65612924.26800005,0.0,0.0,0.0,32816424.26800005,0.0002821793447159906,-0.4213974931627206,-0.3438707573199995,0.0
2014-01-17 10:16:00,65556773.020000055,1.0,64873.248,32501497.248,65188175.020000055,-0.0008561619427492999,-0.4222536551054699,-0.3444322697999994,0.49577634393450765
2014-01-17 10:17:00,65556888.020000055,0.0,0.0,0.0,65188175.020000055,1.754203171320864e-06,-0.4222519009022986,-0.3444311197999994,0.0
2014-01-17 10:18:00,65490532.80000006,1.0,66371.22,33251981.22,32673651.800000057,-0.0010126902957056892,-0.42326459119800425,-0.34509467199999944,0.5077372224401872
2014-01-17 10:19:00,65502547.80000006,0.0,0.0,0.0,32673651.800000057,0.00018344480454481667,-0.42308114639345945,-0.34497452199999945,0.0
2014-01-17 10:20:00,65511803.80000006,1.0,0.0,0.0,32673651.800000057,0.00014129749760024982,-0.4229398488958592,-0.34488196199999943,0.0
2014-01-17 10:21:00,65513138.80000006,0.0,0.0,0.0,32673651.800000057,2.037779942591268e-05,-0.4229194710964333,-0.3448686119999994,0.0
2014-01-17 10:22:00,65519101.80000006,1.0,0.0,0.0,32673651.800000057,9.101576797900651e-05,-0.4228284553284543,-0.34480898199999943,0.0
2014-01-17 10:23:00,65523017.80000006,0.0,0.0,0.0,32673651.800000057,5.976704304109448e-05,-0.4227686882854132,-0.3447698219999994,0.0
2014-01-17 10:24:00,65464517.23200006,1.0,64819.56799999999,32474603.567999996,65018616.23200005,-0.0008932234945142672,-0.42366191177992746,-0.34535482767999937,0.4960642030386182
2014-01-17 10:25:00,65464667.23200006,0.0,0.0,0.0,65018616.23200005,2.2913149672647784e-06,-0.4236596204649602,-0.3453533276799994,0.0
2014-01-17 10:26:00,65399242.620000064,1.0,65513.612,32822319.611999996,33010490.62000006,-0.0009998878609818937,-0.42465950832594207,-0.34600757379999936,0.5018761425527952
2014-01-17 10:27:00,65385426.620000064,0.0,0.0,0.0,33010490.62000006,-0.00021127858688150912,-0.4248707869128236,-0.34614573379999936,0.0
2014-01-17 10:28:00,65373722.62000006,1.0,0.0,0.0,33010490.62000006,-0.00017901615449919148,-0.42504980306732276,-0.3462627737999995,0.0
2014-01-17 10:29:00,65364394.62000006,0.0,0.0,0.0,33010490.62000006,-0.0001426974812357413,-0.4251925005485585,-0.34635605379999945,0.0
2014-01-17 10:30:00,65357266.62000006,1.0,0.0,0.0,33010490.62000006,-0.00010905614172045397,-0.42530155669027897,-0.34642733379999946,0.0
2014-01-17 10:31:00,65349698.62000006,0.0,0.0,0.0,33010490.62000006,-0.00011580102092583867,-0.4254173577112048,-0.3465030137999995,0.0
2014-01-17 10:32:00,65352074.62000006,1.0,0.0,0.0,33010490.62000006,3.635757865202815e-05,-0.4253810001325528,-0.34647925379999944,0.0
2014-01-17 10:33:00,65356386.62000006,0.0,0.0,0.0,33010490.62000006,6.59788962498731e-05,-0.42531502123630294,-0.3464361337999994,0.0
2014-01-17 10:34:00,65360082.62000006,1.0,0.0,0.0,33010490.62000006,5.6549875045958954e-05,-0.425258471361257,-0.3463991737999994,0.0
2014-01-17 10:35:00,65368618.62000006,0.0,0.0,0.0,33010490.62000006,0.00013059106273016026,-0.42512788029852683,-0.3463138137999995,0.0
2014-01-17 10:36:00,65378914.62000006,1.0,0.0,0.0,33010490.62000006,0.00015749436744442942,-0.4249703859310824,-0.3462108537999994,0.0
2014-01-17 10:37:00,65387274.62000006,0.0,0.0,0.0,33010490.62000006,0.00012786179760948944,-0.4248425241334729,-0.3461272537999994,0.0
2014-01-17 10:38:00,65339261.79400006,1.0,65524.82600000001,32827937.826,64971144.79400006,-0.0007345536640977077,-0.4255770777975706,-0.3466073820599994,0.5024228453865774
2014-01-17 10:39:00,65339321.79400006,0.0,0.0,0.0,64971144.79400006,9.182835985346324e-07,-0.42557615951397204,-0.3466067820599994,0.0
2014-01-17 10:40:00,65274544.93800005,1.0,64777.856,32453705.856,32517438.938000064,-0.0009918833724403455,-0.42656804288641237,-0.34725455061999944,0.49718777644218914
2014-01-17 10:41:00,65276324.93800005,0.0,0.0,0.0,32517438.938000064,2.7269063803302044e-05,-0.4265407738226091,-0.3472367506199995,0.0
2014-01-17 10:42:00,65272408.93800005,1.0,0.0,0.0,32517438.938000064,-5.9992921951972507e-05,-0.42660076674456104,-0.3472759106199995,0.0
2014-01-17 10:43:00,65279261.93800005,0.0,0.0,0.0,32517438.938000064,0.00010498525159134781,-0.4264957814929697,-0.34720738061999945,0.0
2014-01-17 10:44:00,65274010.93800005,1.0,0.0,0.0,32517438.938000064,-8.044225758810288e-05,-0.42657622375055776,-0.3472598906199995,0.0
2014-01-17 10:45:00,65271963.93800005,0.0,0.0,0.0,32517438.938000064,-3.136059923882966e-05,-0.42660758434979656,-0.34728036061999945,0.0
2014-01-17 10:46:00,65278638.93800005,1.0,0.0,0.0,32517438.938000064,0.00010225919848350773,-0.42650532515131306,-0.34721361061999945,0.0
2014-01-17 10:47:00,65283177.93800005,0.0,0.0,0.0,32517438.938000064,6.953028244297842e-05,-0.42643579486887007,-0.3471682206199995,0.0
2014-01-17 10:48:00,65306317.93800006,1.0,0.0,0.0,32517438.938000064,0.00035439297911328706,-0.4260814018897568,-0.3469368206199994,0.0
2014-01-17 10:49:00,65326342.93800006,0.0,0.0,0.0,32517438.938000064,0.0003065848926688775,-0.4257748169970879,-0.3467365706199994,0.0
2014-01-17 10:50:00,65260954.10600005,1.0,64676.83200000001,32403092.832000002,64791178.106000066,-0.0010014578591506583,-0.4267762748562386,-0.34739045893999954,0.4965157692817256
2014-01-17 10:51:00,65260976.10600005,0.0,0.0,0.0,64791178.106000066,3.37108100789957e-07,-0.4267759377481378,-0.34739023893999954,0.0
2014-01-17 10:52:00,65195677.780000046,1.0,65391.326,32761054.326,32867381.780000046,-0.001001073222532317,-0.4277770109706701,-0.3480432221999995,0.502503470192468
2014-01-17 10:53:00,65189253.780000046,0.0,0.0,0.0,32867381.780000046,-9.853899416656262e-05,-0.4278755499648367,-0.34810746219999955,0.0
2014-01-17 10:54:00,65182037.780000046,1.0,0.0,0.0,32867381.780000046,-0.00011069921791866424,-0.42798624918275535,-0.34817962219999954,0.0
2014-01-17 10:55:00,65174557.780000046,0.0,0.0,0.0,32867381.780000046,-0.00011476212578389793,-0.4281010113085392,-0.3482544221999996,0.0
2014-01-17 10:56:00,65178429.780000046,1.0,0.0,0.0,32867381.780000046,5.940792111649008e-05,-0.42804160338742275,-0.34821570219999953,0.0
2014-01-17 10:57:00,65195237.780000046,0.0,0.0,0.0,32867381.780000046,0.00025784348032374297,-0.427783759907099,-0.3480476221999995,0.0
2014-01-17 10:58:00,65255429.780000046,1.0,0.0,0.0,32867381.780000046,0.0009228316787882045,-0.4268609282283108,-0.3474457021999996,0.0
2014-01-17 10:59:00,65318437.780000046,0.0,0.0,0.0,32867381.780000046,0.0009650936449676115,-0.4258958345833432,-0.3468156221999995,0.0
2014-01-17 11:00:00,65281814.99600005,1.0,64958.784000000014,32544350.784,65281814.99600005,-0.0005608378878523253,-0.4264566724711955,-0.34718185003999946,0.4985209247934369
2014-01-17 11:01:00,65281814.99600005,0.0,0.0,0.0,65281814.99600005,0.0,-0.4264566724711955,-0.34718185003999946,0.0
2014-01-17 11:02:00,65216109.50000005,1.0,65705.496,32918453.496000003,32363361.50000005,-0.0010069968822279862,-0.4274636693534235,-0.3478389049999995,0.5047595409842713
2014-01-17 11:03:00,65224030.50000006,0.0,0.0,0.0,32363361.50000005,0.00012145034511223908,-0.42734221900831126,-0.34775969499999937,0.0
2014-01-17 11:04:00,65236134.50000006,1.0,0.0,0.0,32363361.50000005,0.00018555855781312303,-0.42715666045049816,-0.34763865499999935,0.0
2014-01-17 11:05:00,65241118.50000006,0.0,0.0,0.0,32363361.50000005,7.639645819989903e-05,-0.42708026399229826,-0.3475888149999994,0.0
2014-01-17 11:06:00,65251887.50000006,1.0,0.0,0.0,32363361.50000005,0.00016505099168985166,-0.4269152130006084,-0.3474811249999994,0.0
2014-01-17 11:07:00,65266839.50000006,0.0,0.0,0.0,32363361.50000005,0.00022911654762619574,-0.4266860964529822,-0.3473316049999994,0.0
2014-01-17 11:08:00,65267017.50000006,1.0,0.0,0.0,32363361.50000005,2.7272617862272693e-06,-0.426683369191196,-0.3473298249999994,0.0
2014-01-17 11:09:00,65263457.50000006,0.0,0.0,0.0,32363361.50000005,-5.4546648985697264e-05,-0.42673791584018167,-0.34736542499999945,0.0
2014-01-17 11:10:00,65202085.49400005,1.0,64131.006,32129634.006,64364733.49400005,-0.000940815622554101,-0.4276787314627358,-0.3479791450599995,0.49277003584427675
2014-01-17 11:11:00,65201927.49400005,0.0,0.0,0.0,64364733.49400005,-2.4232383096227135e-06,-0.4276811547010454,-0.34798072505999955,0.0
2014-01-17 11:12:00,65135381.19400005,1.0,66372.3,33252522.3,32686701.19400005,-0.001021139786486751,-0.42870229448753217,-0.3486461880599995,0.5105139739792152
2014-01-17 11:13:00,65127901.19400005,0.0,0.0,0.0,32686701.19400005,-0.00011484433481324027,-0.4288171388223454,-0.3487209880599995,0.0
2014-01-17 11:14:00,65054938.986000046,1.0,64866.20799999999,32497970.207999997,65054938.986000046,-0.0011209190940776462,-0.42993805791642303,-0.34945061013999956,0.4995465481105689
2014-01-17 11:15:00,65054938.986000046,0.0,0.0,0.0,65054938.986000046,0.0,-0.42993805791642303,-0.34945061013999956,0.0
2014-01-17 11:16:00,64989357.55600005,1.0,65581.43,32856296.43,32198642.55600005,-0.0010086014889296978,-0.4309466594053527,-0.3501064244399995,0.5055642595280062
2014-01-17 11:17:00,64990959.55600005,0.0,0.0,0.0,32198642.55600005,2.464988600862749e-05,-0.43092200951934406,-0.3500904044399995,0.0
2014-01-17 11:18:00,64921861.254000045,1.0,64114.301999999996,32121265.302,64191679.25400005,-0.0010637642703024452,-0.43198577378964653,-0.35078138745999954,0.49476809015577794
2014-01-17 11:19:00,64921983.254000045,0.0,0.0,0.0,64191679.25400005,1.879180340929511e-06,-0.4319838946093056,-0.3507801674599995,0.0
2014-01-17 11:20:00,64855540.474000044,1.0,66324.78000000001,33228714.780000005,32430092.474000044,-0.0010239490459772074,-0.4330078436552828,-0.3514445952599996,0.512349670315693
2014-01-17 11:21:00,64863636.474000044,0.0,0.0,0.0,32430092.474000044,0.0001248234871819633,-0.4328830201681008,-0.3513636352599996,0.0
2014-01-17 11:22:00,64861667.37600005,1.0,737.098,369286.098,32797904.376000043,-3.035796319929238e-05,-0.4329133781313001,-0.35138332623999957,0.005693441333527024
2014-01-17 11:23:00,64868540.37600005,0.0,0.0,0.0,32797904.376000043,0.00010595835966848285,-0.4328074197716316,-0.3513145962399995,0.0
2014-01-17 11:24:00,64808958.11200005,1.0,64889.264,32509521.264,64440269.11200005,-0.0009189299437061562,-0.4337263497153378,-0.3519104188799995,0.5016207976653234
2014-01-17 11:25:00,64808966.11200005,0.0,0.0,0.0,64440269.11200005,1.234397179336056e-07,-0.43372622627561985,-0.35191033887999956,0.0
2014-01-17 11:26:00,64744732.26400004,1.0,64162.848,32145586.848,32294682.264000047,-0.0009916174384622498,-0.4347178437140821,-0.3525526773599996,0.49649733227600173
2014-01-17 11:27:00,64723084.26400004,0.0,0.0,0.0,32294682.264000047,-0.00033441515864396414,-0.4350522588727261,-0.3527691573599996,0.0
2014-01-17 11:28:00,64703812.26400004,1.0,0.0,0.0,32294682.264000047,-0.0002978051805215947,-0.43535006405324767,-0.3529618773599996,0.0
2014-01-17 11:29:00,64687004.26400004,0.0,0.0,0.0,32294682.264000047,-0.00025980205621324673,-0.4356098661094609,-0.3531299573599995,0.0
2014-01-17 11:30:00,64673276.26400004,1.0,0.0,0.0,32294682.264000047,-0.00021224443848611444,-0.435822110547947,-0.35326723735999954,0.0
2014-01-17 13:01:00,64663860.26400004,0.0,0.0,0.0,32294682.264000047,-0.00014560396602872393,-0.43596771451397576,-0.3533613973599996,0.0
2014-01-17 13:02:00,64670020.26400004,1.0,0.0,0.0,32294682.264000047,9.525732900775148e-05,-0.43587245718496803,-0.3532997973599996,0.0
2014-01-17 13:03:00,64677060.26400004,0.0,0.0,0.0,32294682.264000047,0.00010885440905527678,-0.43576360277591275,-0.3532293973599996,0.0
2014-01-17 13:04:00,64688324.26400004,1.0,0.0,0.0,32294682.264000047,0.00017414241173663672,-0.4355894603641761,-0.3531167573599996,0.0
2014-01-17 13:05:00,64685420.26400004,0.0,0.0,0.0,32294682.264000047,-4.48931892801215e-05,-0.43563435355345625,-0.3531457973599995,0.0
2014-01-17 13:06:00,64690084.26400004,1.0,0.0,0.0,32294682.264000047,7.210020195156786e-05,-0.43556225335150467,-0.3530991573599995,0.0
2014-01-17 13:07:00,64695012.26400004,0.0,0.0,0.0,32294682.264000047,7.617569773683102e-05,-0.43548607765376784,-0.3530498773599996,0.0
2014-01-17 13:08:00,64697476.26400004,1.0,0.0,0.0,32294682.264000047,3.808567295255492e-05,-0.4354479919808153,-0.3530252373599996,0.0
2014-01-17 13:09:00,64701348.26400004,0.0,0.0,0.0,32294682.264000047,5.984598415451884e-05,-0.43538814599666076,-0.35298651735999953,0.0
2014-01-17 13:10:00,64646798.77400005,1.0,64229.49,32178974.49,64345197.77400005,-0.000843452256303252,-0.43623159825296404,-0.35353201225999953,0.4977659389213544
2014-01-17 13:11:00,64646724.77400005,0.0,0.0,0.0,64345197.77400005,-1.14468223877981e-06,-0.4362327429352028,-0.35353275225999947,0.0
2014-01-17 13:12:00,64581642.85400005,1.0,64995.92,32562955.919999994,32452977.85400005,-0.0010072389939900402,-0.43723998192919283,-0.35418357145999957,0.5042138056725374
2014-01-17 13:13:00,64581990.85400005,0.0,0.0,0.0,32452977.85400005,5.388513624292623e-06,-0.43723459341556853,-0.3541800914599995,0.0
2014-01-17 13:14:00,64591212.85400005,1.0,0.0,0.0,32452977.85400005,0.00014278503204922589,-0.4370918083835193,-0.35408787145999954,0.0
2014-01-17 13:15:00,64594170.85400005,0.0,0.0,0.0,32452977.85400005,4.579465440459525e-05,-0.4370460137291147,-0.35405829145999956,0.0
2014-01-17 13:16:00,64531277.68400005,1.0,64285.170000000006,32206870.17,64531277.68400005,-0.0009741406622107958,-0.4380201543913255,-0.35468722315999945,0.49908929942023145
2014-01-17 13:17:00,64531277.68400005,0.0,0.0,0.0,64531277.68400005,0.0,-0.4380201543913255,-0.35468722315999945,0.0
2014-01-17 13:18:00,64466226.148000054,1.0,65051.536,32590819.536000002,31940458.148000054,-0.001008570547209907,-0.43902872493853545,-0.3553377385199995,0.5055487420836262
2014-01-17 13:19:00,64470274.148000054,0.0,0.0,0.0,31940458.148000054,6.279059834942316e-05,-0.43896593434018605,-0.3552972585199995,0.0
2014-01-17 13:20:00,64473354.148000054,1.0,0.0,0.0,31940458.148000054,4.777281423352592e-05,-0.43891816152595253,-0.3552664585199995,0.0
2014-01-17 13:21:00,64470978.148000054,0.0,0.0,0.0,31940458.148000054,-3.68531126256121e-05,-0.43895501463857817,-0.3552902185199994,0.0
2014-01-17 13:22:00,64487962.14800006,1.0,0.0,0.0,31940458.148000054,0.0002634016696976219,-0.43869161296888054,-0.35512037851999934,0.0
2014-01-17 13:23:00,64489722.148000054,0.0,0.0,0.0,31940458.148000054,2.729154286973121e-05,-0.4386643214260108,-0.3551027785199995,0.0
2014-01-17 13:24:00,64493682.14800006,1.0,0.0,0.0,31940458.148000054,6.140324831499455e-05,-0.4386029181776958,-0.35506317851999936,0.0
2014-01-17 13:25:00,64508466.148000054,0.0,0.0,0.0,31940458.148000054,0.00022920548626518406,-0.4383737126914306,-0.35491533851999946,0.0
2014-01-17 13:26:00,64442418.62800005,1.0,63495.52,31811255.52,63624722.62800005,-0.001024382669267708,-0.4393980953606983,-0.35557581371999947,0.49363844804822543
2014-01-17 13:27:00,64442446.62800005,0.0,0.0,0.0,63624722.62800005,4.3449632267417923e-07,-0.4393976608643756,-0.3555755337199995,0.0
2014-01-17 13:28:00,64377015.24600005,1.0,65685.382,32908376.382000007,32272362.24600005,-0.00101586183756867,-0.4404135227019443,-0.35622984753999953,0.5111820772716659
2014-01-17 13:29:00,64381191.24600005,0.0,0.0,0.0,32272362.24600005,6.486576840780671e-05,-0.4403486569335365,-0.35618808753999953,0.0
2014-01-17 13:30:00,64378320.24600005,1.0,0.0,0.0,32272362.24600005,-4.459476379189755e-05,-0.44039325169732835,-0.35621679753999946,0.0
2014-01-17 13:31:00,64365444.24600005,0.0,0.0,0.0,32272362.24600005,-0.0002000252220950021,-0.44059327691942335,-0.3563455575399995,0.0
2014-01-17 13:32:00,64367184.24600005,1.0,0.0,0.0,32272362.24600005,2.703277359417381e-05,-0.4405662441458292,-0.35632815753999947,0.0
2014-01-17 13:33:00,64370055.24600005,0.0,0.0,0.0,32272362.24600005,4.460247884460516e-05,-0.4405216416669846,-0.35629944753999954,0.0
2014-01-17 13:34:00,64361007.24600005,1.0,0.0,0.0,32272362.24600005,-0.00014057213293740918,-0.440662213799922,-0.35638992753999954,0.0
2014-01-17 13:35:00,64366662.24600005,0.0,0.0,0.0,32272362.24600005,8.785989874514294e-05,-0.44057435390117683,-0.3563333775399995,0.0
2014-01-17 13:36:00,64369794.24600005,1.0,0.0,0.0,32272362.24600005,4.865754559306648e-05,-0.44052569635558375,-0.35630205753999944,0.0
2014-01-17 13:37:00,64356570.24600005,0.0,0.0,0.0,32272362.24600005,-0.00020545907745789062,-0.44073115543304164,-0.35643429753999945,0.0
2014-01-17 13:38:00,64357440.24600005,1.0,0.0,0.0,32272362.24600005,1.3518341891163495e-05,-0.44071763709115047,-0.3564255975399995,0.0
2014-01-17 13:39:00,64348131.24600005,0.0,0.0,0.0,32272362.24600005,-0.0001446557426896069,-0.4408622928338401,-0.3565186875399995,0.0
2014-01-17 13:40:00,64277207.28000005,1.0,64137.96600000001,32133120.966,64277207.28000005,-0.001102799401746252,-0.44196509223558633,-0.3572279271999995,0.4999147026725019
2014-01-17 13:41:00,64277207.28000005,0.0,0.0,0.0,64277207.28000005,0.0,-0.44196509223558633,-0.3572279271999995,0.0
2014-01-17 13:42:00,64213073.14200005,1.0,64134.138000000006,32131203.138,32146004.142000053,-0.0009982722913425965,-0.4429633645269289,-0.35786926857999946,0.5003841362170197
2014-01-17 13:43:00,64204025.14200005,0.0,0.0,0.0,32146004.142000053,-0.00014091581472997294,-0.4431042803416589,-0.35795974857999946,0.0
2014-01-17 13:44:00,64204286.14200006,1.0,0.0,0.0,32146004.142000053,4.065157424642141e-06,-0.44310021518423426,-0.35795713857999945,0.0
2014-01-17 13:45:00,64205939.14200006,0.0,0.0,0.0,32146004.142000053,2.5745613270811682e-05,-0.44307446957096347,-0.35794060857999943,0.0
2014-01-17 13:46:00,64196630.14200005,1.0,0.0,0.0,32146004.142000053,-0.00014499709886218017,-0.44321946666982565,-0.35803369857999956,0.0
2014-01-17 13:47:00,64200980.14200005,0.0,0.0,0.0,32146004.142000053,6.775827045446177e-05,-0.4431517083993712,-0.3579901985799995,0.0
2014-01-17 13:48:00,64210550.14200005,1.0,0.0,0.0,32146004.142000053,0.00014905203600558067,-0.4430026563633656,-0.35789449857999955,0.0
2014-01-17 13:49:00,64208636.14200006,0.0,0.0,0.0,32146004.142000053,-2.9808629933246363e-05,-0.44303246499329885,-0.35791363857999947,0.0
2014-01-17 13:50:00,64151456.95800005,1.0,64139.184,32133731.183999997,64151456.95800005,-0.0008909184529425387,-0.4439233834462414,-0.3584854304199995,0.5009041525750217
2014-01-17 13:51:00,64151456.95800005,0.0,0.0,0.0,64151456.95800005,0.0,-0.4439233834462414,-0.3584854304199995,0.0
2014-01-17 13:52:00,64086599.19800004,1.0,64857.759999999995,32493737.76,31657719.198000047,-0.0010115213451329444,-0.4449349047913743,-0.3591340080199996,0.507028585798543
2014-01-17 13:53:00,64092495.19800004,0.0,0.0,0.0,31657719.198000047,9.199628117112431e-05,-0.4448429085102032,-0.35907504801999957,0.0
2014-01-17 13:54:00,64096334.41600005,1.0,736.782,369127.782,32025373.416000046,5.9899415771455306e-05,-0.44478300909443175,-0.35903665583999944,0.005758953072172197
2014-01-17 13:55:00,64104077.41600005,0.0,0.0,0.0,32025373.416000046,0.000120795243927352,-0.4446622138505044,-0.3589592258399995,0.0
2014-01-17 13:56:00,64097685.68200004,1.0,736.734,369103.734,31656269.682000045,-9.971366775074929e-05,-0.44476192751825516,-0.3590231431799996,0.005758456488291775
2014-01-17 13:57:00,64095573.68200005,0.0,0.0,0.0,31656269.682000045,-3.295025043692464e-05,-0.4447948777686921,-0.3590442631799995,0.0
2014-01-17 13:58:00,64028803.22200005,1.0,62634.46,31379864.46,62910865.22200005,-0.0010422757582601342,-0.44583715352695225,-0.3597119677799995,0.49008981709684685
2014-01-17 13:59:00,64028635.22200005,0.0,0.0,0.0,62910865.22200005,-2.6238225915028204e-06,-0.4458397773495438,-0.3597136477799995,0.0
2014-01-17 14:00:00,63962830.36400005,1.0,65603.85800000001,32867532.858000003,32266584.36400005,-0.0010282695568314842,-0.44686804690637527,-0.36037169635999944,0.5138536345398922
2014-01-17 14:01:00,63957928.36400005,0.0,0.0,0.0,32266584.36400005,-7.664119648980762e-05,-0.4469446881028651,-0.3604207163599995,0.0
2014-01-17 14:02:00,63895782.666000046,1.0,64123.698000000004,32125972.698,63527255.666000046,-0.0009721376469027816,-0.4479168257497679,-0.36104217333999955,0.5027870597646616
2014-01-17 14:03:00,63895771.666000046,0.0,0.0,0.0,63527255.666000046,-1.7215535180473355e-07,-0.4479169979051197,-0.36104228333999955,0.0
2014-01-17 14:04:00,63832527.28600005,1.0,63367.380000000005,31747057.380000003,31780198.286000043,-0.0009902955834764952,-0.4489072934885962,-0.3616747271399995,0.49734921567115936
2014-01-17 14:05:00,63842358.28600005,0.0,0.0,0.0,31780198.286000043,0.00015400052994575227,-0.44875329295865046,-0.36157641713999944,0.0
2014-01-17 14:06:00,63848796.28600005,1.0,0.0,0.0,31780198.286000043,0.0001008370552687116,-0.44865245590338176,-0.36151203713999946,0.0
2014-01-17 14:07:00,63867675.28600005,0.0,0.0,0.0,31780198.286000043,0.0002956392375256917,-0.4483568166658561,-0.3613232471399995,0.0
2014-01-17 14:08:00,63814576.51800005,1.0,63277.768000000004,31702161.768000003,63355804.51800005,-0.0008317329982958158,-0.4491885496641519,-0.36185423481999945,0.49678558564214303
2014-01-17 14:09:00,63814526.51800005,0.0,0.0,0.0,63355804.51800005,-7.835203540171595e-07,-0.44918933318450593,-0.3618547348199995,0.0
2014-01-17 14:10:00,63750434.99600005,1.0,64032.522000000004,32080293.522000004,32102176.996000055,-0.0010048453216647923,-0.4501941785061707,-0.3624956500399995,0.5032168568577272
2014-01-17 14:11:00,63777008.99600005,0.0,0.0,0.0,32102176.996000055,0.00041675735908730906,-0.4497774211470834,-0.3622299100399995,0.0
2014-01-17 14:12:00,63790854.99600005,1.0,0.0,0.0,32102176.996000055,0.00021707661508296128,-0.44956034453200044,-0.36209145003999943,0.0
2014-01-17 14:13:00,63793176.99600005,0.0,0.0,0.0,32102176.996000055,3.639953940939837e-05,-0.4495239449925911,-0.36206823003999944,0.0
2014-01-17 14:14:00,63734858.84800006,1.0,63392.148,31759466.148000002,63734858.84800006,-0.0009145934331883293,-0.4504385384257794,-0.36265141151999947,0.49830605609000395
2014-01-17 14:15:00,63734858.84800006,0.0,0.0,0.0,63734858.84800006,0.0,-0.4504385384257794,-0.36265141151999947,0.0
2014-01-17 14:16:00,63670703.134000055,1.0,64155.714,32142012.714,31592846.134000055,-0.0010071101830180442,-0.45144564860879743,-0.3632929686599995,0.5048163618729729
2014-01-17 14:17:00,63661742.13400006,0.0,0.0,0.0,31592846.134000055,-0.00014074967296713524,-0.45158639828176456,-0.36338257865999934,0.0
2014-01-17 14:18:00,63658088.134000055,1.0,0.0,0.0,31592846.134000055,-5.739875702508418e-05,-0.45164379703878965,-0.36341911865999943,0.0
2014-01-17 14:19:00,63649214.134000055,0.0,0.0,0.0,31592846.134000055,-0.00013941069924943537,-0.4517832077380391,-0.36350785865999946,0.0
2014-01-17 14:20:00,63645647.13400006,1.0,0.0,0.0,31592846.134000055,-5.60431107021459e-05,-0.4518392508487412,-0.3635435286599994,0.0
2014-01-17 14:21:00,63653912.134000055,0.0,0.0,0.0,31592846.134000055,0.00012985119601567047,-0.45170939965272555,-0.36346087865999943,0.0
2014-01-17 14:22:00,63659567.13400006,1.0,0.0,0.0,31592846.134000055,8.883584104757574e-05,-0.451620563811678,-0.3634043286599994,0.0
2014-01-17 14:23:00,63666440.13400006,0.0,0.0,0.0,31592846.134000055,0.00010795909106317238,-0.45151260472061483,-0.3633355986599994,0.0
2014-01-17 14:24:00,63681317.13400006,1.0,0.0,0.0,31592846.134000055,0.00023364369168060687,-0.4512789610289342,-0.3631868286599994,0.0
2014-01-17 14:25:00,63690278.134000055,0.0,0.0,0.0,31592846.134000055,0.00014070641096908406,-0.45113825461796514,-0.36309721865999944,0.0
